,date,open,high,low,Close
1913,1617809100000.0,0.4823,0.48256,0.47811,0.47918
1914,1617809400000.0,0.47914,0.48083,0.47678,0.47726
1915,1617809700000.0,0.47758,0.479,0.472,0.47243
1916,1617810000000.0,0.4722,0.47543,0.47107,0.47412
1917,1617810300000.0,0.4739,0.47741,0.47358,0.47455
1918,1617810600000.0,0.47422,0.47549,0.47252,0.474
1919,1617810900000.0,0.47427,0.47469,0.47107,0.474
1920,1617811200000.0,0.47401,0.47403,0.464,0.47067
1921,1617811500000.0,0.47062,0.47903,0.47021,0.47836
1922,1617811800000.0,0.47836,0.4785,0.47332,0.47447
1923,1617812100000.0,0.47425,0.4782,0.47227,0.47319
1924,1617812400000.0,0.47357,0.47956,0.47274,0.47906
1925,1617812700000.0,0.47966,0.47977,0.47434,0.47506
1926,1617813000000.0,0.47528,0.47684,0.47186,0.47666
1927,1617813300000.0,0.47685,0.47966,0.47433,0.47864
1928,1617813600000.0,0.47896,0.48329,0.47791,0.48099
1929,1617813900000.0,0.48115,0.48338,0.47926,0.48101
1930,1617814200000.0,0.48121,0.48484,0.47892,0.48405
1931,1617814500000.0,0.48408,0.4862,0.48231,0.48412
1932,1617814800000.0,0.48372,0.48542,0.48044,0.48254
1933,1617815100000.0,0.48241,0.48253,0.4762,0.47627
1934,1617815400000.0,0.47661,0.47811,0.47503,0.47686
1935,1617815700000.0,0.47662,0.47664,0.47387,0.47593
1936,1617816000000.0,0.47581,0.47664,0.4701,0.47278
1937,1617816300000.0,0.47259,0.47427,0.46898,0.46979
1938,1617816600000.0,0.46972,0.47393,0.46954,0.47317
1939,1617816900000.0,0.47285,0.4734,0.47076,0.4711
1940,1617817200000.0,0.47073,0.471,0.462,0.46378
1941,1617817500000.0,0.46378,0.46551,0.461,0.46196
1942,1617817800000.0,0.46196,0.46759,0.46164,0.467
1943,1617818100000.0,0.46688,0.46737,0.46131,0.46203
1944,1617818400000.0,0.46203,0.47066,0.46123,0.47036
1945,1617818700000.0,0.47055,0.47272,0.46811,0.47208
1946,1617819000000.0,0.47177,0.47277,0.47036,0.47111
1947,1617819300000.0,0.47111,0.47244,0.46841,0.46926
1948,1617819600000.0,0.46918,0.46971,0.464,0.46438
1949,1617819900000.0,0.46431,0.46597,0.46061,0.46143
1950,1617820200000.0,0.46145,0.46462,0.46101,0.46329
1951,1617820500000.0,0.46331,0.46567,0.46177,0.46295
1952,1617820800000.0,0.46248,0.46765,0.4623,0.46596
1953,1617821100000.0,0.46599,0.4661,0.46088,0.46407
1954,1617821400000.0,0.46395,0.46892,0.46395,0.46544
1955,1617821700000.0,0.46557,0.46559,0.46002,0.46066
1956,1617822000000.0,0.46068,0.46337,0.45812,0.45865
1957,1617822300000.0,0.45837,0.462,0.45738,0.45758
1958,1617822600000.0,0.45734,0.46144,0.45719,0.46037
1959,1617822900000.0,0.46059,0.46265,0.45722,0.45954
1960,1617823200000.0,0.45946,0.46566,0.45775,0.46518
1961,1617823500000.0,0.46518,0.46948,0.46518,0.46798
1962,1617823800000.0,0.46798,0.47149,0.46269,0.46334
1963,1617824100000.0,0.46314,0.4682,0.46201,0.46722
1964,1617824400000.0,0.46722,0.4693,0.46587,0.46846
1965,1617824700000.0,0.46884,0.4718,0.46777,0.47127
1966,1617825000000.0,0.47128,0.4718,0.46785,0.46895
1967,1617825300000.0,0.46876,0.46954,0.46525,0.46953
1968,1617825600000.0,0.46953,0.47094,0.46811,0.47054
1969,1617825900000.0,0.47072,0.47201,0.46858,0.47171
1970,1617826200000.0,0.47127,0.47195,0.46929,0.46974
1971,1617826500000.0,0.47,0.47018,0.46647,0.46993
1972,1617826800000.0,0.4698,0.46993,0.46761,0.46847
1973,1617827100000.0,0.46821,0.46827,0.46514,0.46716
1974,1617827400000.0,0.46735,0.47205,0.467,0.47198
1975,1617827700000.0,0.47198,0.47215,0.46893,0.46949
1976,1617828000000.0,0.46981,0.47195,0.46592,0.47191
1977,1617828300000.0,0.47194,0.47315,0.4689,0.4697
1978,1617828600000.0,0.47047,0.47212,0.46903,0.47122
1979,1617828900000.0,0.47123,0.4737,0.47111,0.47369
1980,1617829200000.0,0.47369,0.47369,0.47154,0.47207
1981,1617829500000.0,0.472,0.47206,0.47011,0.47078
1982,1617829800000.0,0.47079,0.47469,0.47078,0.47426
1983,1617830100000.0,0.47399,0.48178,0.47374,0.4797
1984,1617830400000.0,0.47945,0.4805,0.47785,0.48042
1985,1617830700000.0,0.48041,0.4805,0.47848,0.4787
1986,1617831000000.0,0.4787,0.485,0.47791,0.48483
1987,1617831300000.0,0.48477,0.4849,0.4805,0.48064
1988,1617831600000.0,0.48057,0.4855,0.48,0.48509
1989,1617831900000.0,0.4851,0.48548,0.48139,0.48151
1990,1617832200000.0,0.48155,0.48244,0.48055,0.48101
1991,1617832500000.0,0.48096,0.48245,0.47959,0.48102
1992,1617832800000.0,0.48082,0.48088,0.47728,0.48023
1993,1617833100000.0,0.48013,0.4833,0.47975,0.48172
1994,1617833400000.0,0.4815,0.48324,0.48019,0.48324
1995,1617833700000.0,0.48278,0.48427,0.48225,0.48307
1996,1617834000000.0,0.48371,0.48371,0.48159,0.48175
1997,1617834300000.0,0.48169,0.482,0.47965,0.48023
1998,1617834600000.0,0.48021,0.48129,0.47965,0.48034
1999,1617834900000.0,0.48059,0.48347,0.4803,0.48289
2000,1617835200000.0,0.48288,0.48327,0.482,0.48256
2001,1617835500000.0,0.48256,0.48297,0.48155,0.48247
2002,1617835800000.0,0.48237,0.48303,0.47924,0.48009
2003,1617836100000.0,0.48052,0.48213,0.48008,0.48156
2004,1617836400000.0,0.48123,0.48165,0.4801,0.48138
2005,1617836700000.0,0.48138,0.48249,0.48042,0.4822
2006,1617837000000.0,0.4821,0.48248,0.4806,0.48111
2007,1617837300000.0,0.48111,0.48699,0.48111,0.4864
2008,1617837600000.0,0.48677,0.4871,0.48574,0.48648
2009,1617837900000.0,0.48706,0.48706,0.48341,0.48402
2010,1617838200000.0,0.4836,0.48427,0.4811,0.48261
2011,1617838500000.0,0.48247,0.48259,0.4797,0.4797
2012,1617838800000.0,0.47965,0.48083,0.4773,0.47801
2013,1617839100000.0,0.47801,0.47974,0.47742,0.47796
2014,1617839400000.0,0.47796,0.47801,0.47454,0.47511
2015,1617839700000.0,0.47552,0.47552,0.47,0.47257
2016,1617840000000.0,0.47233,0.47978,0.47216,0.4725
2017,1617840300000.0,0.47236,0.47505,0.46968,0.47456
2018,1617840600000.0,0.47385,0.48088,0.47297,0.48088
2019,1617840900000.0,0.48094,0.48337,0.47891,0.48188
2020,1617841200000.0,0.48193,0.48193,0.47568,0.47703
2021,1617841500000.0,0.47673,0.47725,0.47315,0.47627
2022,1617841800000.0,0.47624,0.47685,0.47312,0.47537
2023,1617842100000.0,0.47511,0.47907,0.47405,0.47887
2024,1617842400000.0,0.47907,0.48161,0.47816,0.48121
2025,1617842700000.0,0.48126,0.48143,0.47851,0.47888
2026,1617843000000.0,0.4793,0.48162,0.47889,0.48015
2027,1617843300000.0,0.48023,0.4812,0.47843,0.47951
2028,1617843600000.0,0.47922,0.48074,0.47615,0.47678
2029,1617843900000.0,0.47683,0.47742,0.47423,0.47661
2030,1617844200000.0,0.47653,0.47768,0.47495,0.47588
2031,1617844500000.0,0.476,0.48042,0.476,0.47961
2032,1617844800000.0,0.48011,0.48273,0.47994,0.48262
2033,1617845100000.0,0.4826,0.48327,0.48102,0.48159
2034,1617845400000.0,0.48159,0.4844,0.481,0.48307
2035,1617845700000.0,0.48324,0.48618,0.48311,0.48612
2036,1617846000000.0,0.48614,0.4873,0.48489,0.48711
2037,1617846300000.0,0.48716,0.48736,0.48421,0.48671
2038,1617846600000.0,0.48675,0.48976,0.48596,0.488
2039,1617846900000.0,0.48781,0.49016,0.48684,0.48712
2040,1617847200000.0,0.48714,0.48734,0.48431,0.48503
2041,1617847500000.0,0.48485,0.4871,0.48335,0.4844
2042,1617847800000.0,0.48464,0.48476,0.48319,0.48329
2043,1617848100000.0,0.48339,0.48366,0.48031,0.48036
2044,1617848400000.0,0.48047,0.48265,0.48013,0.48037
2045,1617848700000.0,0.48031,0.48138,0.47969,0.48036
2046,1617849000000.0,0.48039,0.48148,0.47776,0.48105
2047,1617849300000.0,0.48109,0.4814,0.47899,0.47972
2048,1617849600000.0,0.47974,0.4811,0.47951,0.48034
2049,1617849900000.0,0.48029,0.48325,0.48014,0.4826
2050,1617850200000.0,0.48268,0.48571,0.48268,0.48396
2051,1617850500000.0,0.48365,0.48652,0.48321,0.48525
2052,1617850800000.0,0.48535,0.48688,0.48164,0.4824
2053,1617851100000.0,0.48251,0.48286,0.4805,0.4811
2054,1617851400000.0,0.48106,0.48325,0.48051,0.48246
2055,1617851700000.0,0.48271,0.48539,0.48127,0.48174
2056,1617852000000.0,0.48169,0.4819,0.47825,0.48096
2057,1617852300000.0,0.48098,0.48126,0.47837,0.47857
2058,1617852600000.0,0.47862,0.4824,0.4785,0.47949
2059,1617852900000.0,0.4793,0.48251,0.4793,0.48192
2060,1617853200000.0,0.48209,0.48549,0.48209,0.48409
2061,1617853500000.0,0.48426,0.48571,0.48327,0.48469
2062,1617853800000.0,0.48438,0.48621,0.4839,0.48598
2063,1617854100000.0,0.48606,0.4862,0.48164,0.48237
2064,1617854400000.0,0.48242,0.48456,0.48222,0.48254
2065,1617854700000.0,0.48234,0.48377,0.48224,0.48324
2066,1617855000000.0,0.48303,0.48447,0.48294,0.48413
2067,1617855300000.0,0.48412,0.48765,0.48412,0.48711
2068,1617855600000.0,0.4871,0.48715,0.48518,0.4854
2069,1617855900000.0,0.48551,0.48738,0.485,0.4852
2070,1617856200000.0,0.48537,0.48753,0.48534,0.48611
2071,1617856500000.0,0.48631,0.48676,0.48515,0.48626
2072,1617856800000.0,0.48626,0.48677,0.4839,0.48517
2073,1617857100000.0,0.48525,0.48641,0.48445,0.48641
2074,1617857400000.0,0.48635,0.48799,0.48556,0.48789
2075,1617857700000.0,0.48766,0.48975,0.4875,0.48951
2076,1617858000000.0,0.4897,0.49081,0.48862,0.48958
2077,1617858300000.0,0.48951,0.48986,0.48676,0.48722
2078,1617858600000.0,0.4872,0.48827,0.4862,0.48733
2079,1617858900000.0,0.48726,0.49291,0.48698,0.49096
2080,1617859200000.0,0.49118,0.49198,0.48903,0.49021
2081,1617859500000.0,0.49014,0.49043,0.48833,0.49001
2082,1617859800000.0,0.49001,0.49075,0.48905,0.48921
2083,1617860100000.0,0.48933,0.4899,0.48748,0.48952
2084,1617860400000.0,0.4897,0.48981,0.48782,0.48867
2085,1617860700000.0,0.48882,0.4916,0.48795,0.49137
2086,1617861000000.0,0.49154,0.49241,0.48887,0.48897
2087,1617861300000.0,0.48908,0.48971,0.48653,0.48875
2088,1617861600000.0,0.48894,0.48953,0.48689,0.48821
2089,1617861900000.0,0.48828,0.48857,0.48553,0.48778
2090,1617862200000.0,0.48773,0.48802,0.486,0.48774
2091,1617862500000.0,0.48783,0.48783,0.48559,0.48581
2092,1617862800000.0,0.48605,0.48675,0.48528,0.4858
2093,1617863100000.0,0.4858,0.48657,0.48449,0.48632
2094,1617863400000.0,0.48619,0.48812,0.48494,0.48778
2095,1617863700000.0,0.48782,0.49022,0.48682,0.48858
2096,1617864000000.0,0.48871,0.49,0.48777,0.4891
2097,1617864300000.0,0.48908,0.49105,0.48906,0.48994
2098,1617864600000.0,0.48994,0.4958,0.48992,0.49525
2099,1617864900000.0,0.49534,0.49781,0.4945,0.49658
2100,1617865200000.0,0.49651,0.49862,0.49371,0.49768
2101,1617865500000.0,0.49768,0.49881,0.49301,0.49457
2102,1617865800000.0,0.49452,0.49705,0.49207,0.49705
2103,1617866100000.0,0.49707,0.49982,0.49304,0.4952
2104,1617866400000.0,0.49515,0.49659,0.49328,0.49343
2105,1617866700000.0,0.49343,0.49404,0.49115,0.4938
2106,1617867000000.0,0.49379,0.495,0.491,0.49392
2107,1617867300000.0,0.49392,0.4976,0.49321,0.49652
2108,1617867600000.0,0.49671,0.49848,0.49505,0.49673
2109,1617867900000.0,0.49655,0.50088,0.49539,0.49969
2110,1617868200000.0,0.49987,0.50023,0.49531,0.49852
2111,1617868500000.0,0.49853,0.49959,0.49611,0.49927
2112,1617868800000.0,0.49894,0.50244,0.498,0.50197
2113,1617869100000.0,0.50191,0.50245,0.49911,0.50055
2114,1617869400000.0,0.5006,0.50121,0.49935,0.49989
2115,1617869700000.0,0.4998,0.50197,0.4992,0.50159
2116,1617870000000.0,0.50165,0.50293,0.49866,0.4987
2117,1617870300000.0,0.4988,0.50021,0.49735,0.49781
2118,1617870600000.0,0.49776,0.49899,0.49458,0.49529
2119,1617870900000.0,0.49533,0.49629,0.49104,0.49141
2120,1617871200000.0,0.49141,0.49359,0.49051,0.49183
2121,1617871500000.0,0.492,0.49425,0.49149,0.49175
2122,1617871800000.0,0.49175,0.49358,0.49166,0.49262
2123,1617872100000.0,0.49267,0.49295,0.49069,0.49158
2124,1617872400000.0,0.4915,0.49311,0.4912,0.49218
2125,1617872700000.0,0.49215,0.49246,0.48917,0.4895
2126,1617873000000.0,0.48972,0.49132,0.48946,0.49048
2127,1617873300000.0,0.49069,0.49109,0.48735,0.48783
2128,1617873600000.0,0.48768,0.49047,0.48756,0.49027
2129,1617873900000.0,0.49016,0.49078,0.48428,0.48565
2130,1617874200000.0,0.48564,0.48872,0.4854,0.48688
2131,1617874500000.0,0.4868,0.48779,0.485,0.48588
2132,1617874800000.0,0.48585,0.48796,0.48375,0.48514
2133,1617875100000.0,0.48513,0.48548,0.48331,0.48403
2134,1617875400000.0,0.48385,0.48415,0.4779,0.48112
2135,1617875700000.0,0.48082,0.48235,0.47522,0.47684
2136,1617876000000.0,0.47671,0.47856,0.47024,0.47165
2137,1617876300000.0,0.4715,0.47366,0.47138,0.47242
2138,1617876600000.0,0.4723,0.47279,0.46915,0.47102
2139,1617876900000.0,0.47111,0.47233,0.46664,0.47049
2140,1617877200000.0,0.47045,0.47408,0.47019,0.47362
2141,1617877500000.0,0.47372,0.47427,0.47162,0.47162
2142,1617877800000.0,0.47205,0.47571,0.47087,0.47544
2143,1617878100000.0,0.47551,0.47649,0.4747,0.47555
2144,1617878400000.0,0.47578,0.47628,0.4748,0.47598
2145,1617878700000.0,0.47566,0.47872,0.4753,0.47777
2146,1617879000000.0,0.47758,0.47803,0.47519,0.47751
2147,1617879300000.0,0.47746,0.47763,0.47556,0.4762
2148,1617879600000.0,0.4762,0.47681,0.4729,0.47416
2149,1617879900000.0,0.47421,0.47742,0.47415,0.47688
2150,1617880200000.0,0.47705,0.4785,0.47676,0.47749
2151,1617880500000.0,0.47742,0.48,0.47673,0.47981
2152,1617880800000.0,0.47981,0.47986,0.4755,0.47628
2153,1617881100000.0,0.47623,0.47715,0.47544,0.47609
2154,1617881400000.0,0.47625,0.477,0.47293,0.4737
2155,1617881700000.0,0.47336,0.47663,0.47211,0.47648
2156,1617882000000.0,0.47659,0.47878,0.47568,0.47773
2157,1617882300000.0,0.47758,0.47902,0.47586,0.47594
2158,1617882600000.0,0.47593,0.47637,0.47312,0.4743
2159,1617882900000.0,0.4743,0.47655,0.4743,0.47544
2160,1617883200000.0,0.47549,0.47761,0.47355,0.47731
2161,1617883500000.0,0.47716,0.4787,0.47703,0.47783
2162,1617883800000.0,0.47791,0.47999,0.47731,0.47928
2163,1617884100000.0,0.47934,0.48093,0.47904,0.47967
2164,1617884400000.0,0.47985,0.481,0.47932,0.48069
2165,1617884700000.0,0.48075,0.48399,0.48051,0.4835
2166,1617885000000.0,0.48371,0.48494,0.48177,0.48196
2167,1617885300000.0,0.48175,0.48463,0.48119,0.48367
2168,1617885600000.0,0.4837,0.48422,0.4831,0.48368
2169,1617885900000.0,0.48368,0.48541,0.48368,0.48469
2170,1617886200000.0,0.4847,0.487,0.48344,0.48665
2171,1617886500000.0,0.48677,0.48776,0.48522,0.48732
2172,1617886800000.0,0.4874,0.4882,0.4861,0.48714
2173,1617887100000.0,0.48719,0.48767,0.48435,0.48437
2174,1617887400000.0,0.48437,0.48536,0.48151,0.48259
2175,1617887700000.0,0.4826,0.4843,0.48117,0.4842
2176,1617888000000.0,0.4842,0.48524,0.48381,0.48497
2177,1617888300000.0,0.48489,0.48501,0.48399,0.48431
2178,1617888600000.0,0.48431,0.4869,0.48258,0.48626
2179,1617888900000.0,0.48631,0.488,0.48473,0.48515
2180,1617889200000.0,0.48514,0.48639,0.48324,0.48521
2181,1617889500000.0,0.48521,0.48581,0.48355,0.484
2182,1617889800000.0,0.48428,0.48432,0.483,0.48381
2183,1617890100000.0,0.48388,0.48437,0.483,0.48423
2184,1617890400000.0,0.48419,0.4863,0.48111,0.48242
2185,1617890700000.0,0.48225,0.48289,0.48088,0.48231
2186,1617891000000.0,0.4823,0.48318,0.48161,0.48176
2187,1617891300000.0,0.48177,0.48495,0.4817,0.4845
2188,1617891600000.0,0.48453,0.48686,0.48448,0.48667
2189,1617891900000.0,0.48664,0.48685,0.48512,0.486
2190,1617892200000.0,0.48607,0.48718,0.48543,0.48596
2191,1617892500000.0,0.4859,0.48631,0.48319,0.48559
2192,1617892800000.0,0.48553,0.48663,0.48476,0.48644
2193,1617893100000.0,0.48639,0.487,0.48513,0.48527
2194,1617893400000.0,0.48527,0.48568,0.48357,0.48392
2195,1617893700000.0,0.48398,0.48478,0.48206,0.48258
2196,1617894000000.0,0.48262,0.48407,0.4822,0.48385
2197,1617894300000.0,0.48384,0.48552,0.48319,0.48534
2198,1617894600000.0,0.48527,0.48567,0.484,0.48488
2199,1617894900000.0,0.48489,0.4864,0.48486,0.48631
2200,1617895200000.0,0.4864,0.48799,0.48615,0.4872
2201,1617895500000.0,0.48728,0.48793,0.48551,0.48604
2202,1617895800000.0,0.48605,0.48791,0.48568,0.48762
2203,1617896100000.0,0.4875,0.48885,0.4875,0.48857
2204,1617896400000.0,0.48862,0.49144,0.4884,0.48979
2205,1617896700000.0,0.48989,0.4924,0.48986,0.4919
2206,1617897000000.0,0.49164,0.49326,0.49164,0.49258
2207,1617897300000.0,0.49258,0.4941,0.49194,0.4935
2208,1617897600000.0,0.49352,0.4982,0.49332,0.4982
2209,1617897900000.0,0.49795,0.49928,0.49387,0.49503
2210,1617898200000.0,0.49505,0.49716,0.49328,0.49425
2211,1617898500000.0,0.49443,0.49811,0.49204,0.49312
2212,1617898800000.0,0.49318,0.49459,0.49239,0.49335
2213,1617899100000.0,0.4935,0.49472,0.49273,0.49386
2214,1617899400000.0,0.49377,0.49706,0.49377,0.49504
2215,1617899700000.0,0.49511,0.49675,0.493,0.49344
2216,1617900000000.0,0.49325,0.49485,0.4922,0.49377
2217,1617900300000.0,0.4938,0.49474,0.4901,0.49078
2218,1617900600000.0,0.49056,0.49257,0.4884,0.49118
2219,1617900900000.0,0.4909,0.49349,0.48873,0.49023
2220,1617901200000.0,0.49028,0.491,0.48783,0.49069
2221,1617901500000.0,0.491,0.49393,0.49047,0.4911
2222,1617901800000.0,0.4912,0.49318,0.4912,0.49142
2223,1617902100000.0,0.49158,0.49304,0.49141,0.49267
2224,1617902400000.0,0.49282,0.49611,0.4912,0.49437
2225,1617902700000.0,0.49437,0.49445,0.4916,0.49199
2226,1617903000000.0,0.4922,0.49335,0.48771,0.48918
2227,1617903300000.0,0.4892,0.50327,0.4892,0.49491
2228,1617903600000.0,0.49493,0.49675,0.49367,0.49382
2229,1617903900000.0,0.49384,0.49789,0.49384,0.49533
2230,1617904200000.0,0.49533,0.49579,0.49318,0.49351
2231,1617904500000.0,0.49351,0.49527,0.49351,0.49507
2232,1617904800000.0,0.49495,0.49515,0.49063,0.49222
2233,1617905100000.0,0.49226,0.49234,0.48987,0.49079
2234,1617905400000.0,0.49056,0.49165,0.49044,0.49103
2235,1617905700000.0,0.49116,0.49205,0.48966,0.4901
2236,1617906000000.0,0.4901,0.49103,0.48963,0.49038
2237,1617906300000.0,0.4904,0.49115,0.48935,0.49007
2238,1617906600000.0,0.49016,0.49062,0.48825,0.48877
2239,1617906900000.0,0.48864,0.4892,0.48777,0.48826
2240,1617907200000.0,0.48848,0.49139,0.4883,0.49003
2241,1617907500000.0,0.4902,0.49042,0.48679,0.48819
2242,1617907800000.0,0.48816,0.48943,0.48654,0.48704
2243,1617908100000.0,0.48682,0.48775,0.48652,0.48693
2244,1617908400000.0,0.48687,0.49162,0.48687,0.48916
2245,1617908700000.0,0.48903,0.48998,0.48747,0.4889
2246,1617909000000.0,0.4887,0.48914,0.48682,0.4879
2247,1617909300000.0,0.48795,0.48859,0.48671,0.48677
2248,1617909600000.0,0.48718,0.48912,0.48711,0.48827
2249,1617909900000.0,0.48827,0.48915,0.48699,0.48731
2250,1617910200000.0,0.48731,0.48797,0.48582,0.48599
2251,1617910500000.0,0.48599,0.48764,0.48575,0.48676
2252,1617910800000.0,0.48676,0.48875,0.48659,0.48775
2253,1617911100000.0,0.4878,0.49112,0.48726,0.4892
2254,1617911400000.0,0.48923,0.49344,0.48899,0.49002
2255,1617911700000.0,0.48976,0.49817,0.48932,0.49036
2256,1617912000000.0,0.4903,0.49243,0.48894,0.4908
2257,1617912300000.0,0.49093,0.49701,0.49061,0.49558
2258,1617912600000.0,0.49548,0.49936,0.4924,0.49923
2259,1617912900000.0,0.49917,0.4995,0.49403,0.49646
2260,1617913200000.0,0.49669,0.50066,0.4963,0.49916
2261,1617913500000.0,0.49911,0.4994,0.49387,0.49737
2262,1617913800000.0,0.49742,0.502,0.496,0.49601
2263,1617914100000.0,0.49608,0.50072,0.49402,0.49702
2264,1617914400000.0,0.49714,0.4995,0.49594,0.49701
2265,1617914700000.0,0.49718,0.50037,0.49587,0.49632
2266,1617915000000.0,0.496,0.49669,0.49089,0.49254
2267,1617915300000.0,0.49255,0.49479,0.49169,0.49474
2268,1617915600000.0,0.49456,0.49512,0.49031,0.49073
2269,1617915900000.0,0.49084,0.49088,0.48662,0.48711
2270,1617916200000.0,0.48713,0.49057,0.48667,0.48974
2271,1617916500000.0,0.48976,0.49263,0.489,0.49138
2272,1617916800000.0,0.49131,0.49172,0.49016,0.49062
2273,1617917100000.0,0.49048,0.49082,0.48964,0.48997
2274,1617917400000.0,0.48997,0.49305,0.48983,0.49206
2275,1617917700000.0,0.49234,0.49248,0.49113,0.49162
2276,1617918000000.0,0.49165,0.49221,0.49015,0.49135
2277,1617918300000.0,0.49135,0.49499,0.49125,0.49474
2278,1617918600000.0,0.49456,0.49562,0.49255,0.49417
2279,1617918900000.0,0.4942,0.4978,0.49404,0.49676
2280,1617919200000.0,0.49669,0.49677,0.49335,0.49549
2281,1617919500000.0,0.49554,0.49654,0.49356,0.49549
2282,1617919800000.0,0.49549,0.49629,0.49395,0.49395
2283,1617920100000.0,0.494,0.49974,0.49363,0.49969
2284,1617920400000.0,0.49974,0.50185,0.49946,0.50066
2285,1617920700000.0,0.50067,0.50153,0.49761,0.50061
2286,1617921000000.0,0.5006,0.50361,0.49916,0.50014
2287,1617921300000.0,0.50012,0.50233,0.499,0.50157
2288,1617921600000.0,0.50129,0.5037,0.50121,0.5018
2289,1617921900000.0,0.50205,0.5041,0.50008,0.5018
2290,1617922200000.0,0.50166,0.50334,0.50102,0.50139
2291,1617922500000.0,0.5014,0.50263,0.50119,0.50178
2292,1617922800000.0,0.50167,0.50278,0.49954,0.5014
2293,1617923100000.0,0.5017,0.50498,0.50079,0.50403
2294,1617923400000.0,0.50417,0.50417,0.50158,0.50198
2295,1617923700000.0,0.50193,0.50309,0.50023,0.50206
2296,1617924000000.0,0.50191,0.50215,0.49846,0.5
2297,1617924300000.0,0.49998,0.50146,0.49905,0.50109
2298,1617924600000.0,0.5011,0.5011,0.49863,0.49983
2299,1617924900000.0,0.4998,0.5025,0.4977,0.50175
2300,1617925200000.0,0.50168,0.50522,0.50163,0.50225
2301,1617925500000.0,0.50235,0.50257,0.5001,0.50068
2302,1617925800000.0,0.5007,0.505,0.5002,0.503
2303,1617926100000.0,0.50302,0.50506,0.50208,0.505
2304,1617926400000.0,0.50488,0.50856,0.50468,0.50543
2305,1617926700000.0,0.50533,0.50533,0.501,0.50256
2306,1617927000000.0,0.50259,0.50408,0.5019,0.50202
2307,1617927300000.0,0.50247,0.50356,0.50176,0.5035
2308,1617927600000.0,0.50349,0.50358,0.49967,0.50077
2309,1617927900000.0,0.50058,0.5037,0.50056,0.50148
2310,1617928200000.0,0.50162,0.50328,0.50001,0.50035
2311,1617928500000.0,0.50005,0.50234,0.49943,0.50107
2312,1617928800000.0,0.50124,0.50171,0.49966,0.49966
2313,1617929100000.0,0.49954,0.50132,0.49915,0.50057
2314,1617929400000.0,0.5006,0.50158,0.50059,0.50107
2315,1617929700000.0,0.50136,0.50153,0.50035,0.50053
2316,1617930000000.0,0.50097,0.50127,0.49978,0.49991
2317,1617930300000.0,0.50005,0.5022,0.50005,0.50186
2318,1617930600000.0,0.50187,0.5022,0.499,0.49978
2319,1617930900000.0,0.49999,0.50037,0.4979,0.49879
2320,1617931200000.0,0.49892,0.49893,0.49597,0.49704
2321,1617931500000.0,0.49712,0.4978,0.49576,0.49659
2322,1617931800000.0,0.49658,0.49898,0.49604,0.49629
2323,1617932100000.0,0.49642,0.49738,0.49424,0.49735
2324,1617932400000.0,0.49735,0.49762,0.49516,0.49525
2325,1617932700000.0,0.49529,0.49642,0.4926,0.49642
2326,1617933000000.0,0.49644,0.49885,0.49518,0.49656
2327,1617933300000.0,0.49653,0.49674,0.49397,0.49473
2328,1617933600000.0,0.49441,0.49762,0.49396,0.49684
2329,1617933900000.0,0.49697,0.49812,0.49609,0.49698
2330,1617934200000.0,0.49671,0.4974,0.49445,0.49637
2331,1617934500000.0,0.49655,0.49905,0.49583,0.49844
2332,1617934800000.0,0.49848,0.49861,0.4958,0.49665
2333,1617935100000.0,0.49657,0.497,0.49506,0.49546
2334,1617935400000.0,0.49546,0.49634,0.49505,0.49545
2335,1617935700000.0,0.49545,0.49734,0.49543,0.49711
2336,1617936000000.0,0.49695,0.49711,0.496,0.49694
2337,1617936300000.0,0.49691,0.49691,0.49559,0.49573
2338,1617936600000.0,0.49569,0.49631,0.49469,0.49506
2339,1617936900000.0,0.49518,0.49524,0.49215,0.49275
2340,1617937200000.0,0.49288,0.49424,0.49079,0.49391
2341,1617937500000.0,0.49376,0.4944,0.49265,0.49336
2342,1617937800000.0,0.49331,0.49555,0.49322,0.4942
2343,1617938100000.0,0.49437,0.49488,0.49377,0.4942
2344,1617938400000.0,0.49426,0.49435,0.49253,0.49317
2345,1617938700000.0,0.49319,0.49384,0.49174,0.49203
2346,1617939000000.0,0.49213,0.49302,0.4918,0.49207
2347,1617939300000.0,0.492,0.49213,0.48787,0.49092
2348,1617939600000.0,0.49092,0.49234,0.49,0.49028
2349,1617939900000.0,0.49036,0.49079,0.48904,0.48976
2350,1617940200000.0,0.48986,0.49174,0.48915,0.48997
2351,1617940500000.0,0.48974,0.49072,0.48915,0.4901
2352,1617940800000.0,0.49,0.49217,0.48971,0.49022
2353,1617941100000.0,0.49049,0.49135,0.48967,0.49131
2354,1617941400000.0,0.49131,0.49208,0.49089,0.49147
2355,1617941700000.0,0.4914,0.4923,0.49073,0.49119
2356,1617942000000.0,0.49117,0.49225,0.49077,0.49112
2357,1617942300000.0,0.49117,0.49117,0.48967,0.48974
2358,1617942600000.0,0.49,0.49109,0.48931,0.49028
2359,1617942900000.0,0.49053,0.491,0.48964,0.48982
2360,1617943200000.0,0.48981,0.49108,0.48922,0.4896
2361,1617943500000.0,0.48937,0.49134,0.48925,0.49111
2362,1617943800000.0,0.49116,0.492,0.4908,0.4915
2363,1617944100000.0,0.49126,0.49153,0.4912,0.49137
2364,1617944400000.0,0.4914,0.49226,0.49137,0.49157
2365,1617944700000.0,0.49161,0.49238,0.49066,0.49231
