Datetime,Open,High,Low,Close,Adj Close,Volume
2021-04-30 19:30:00+01:00,1.3494797945022583,1.349647045135498,1.3479846715927124,1.349587321281433,1.349587321281433,0
2021-04-30 19:35:00+01:00,1.3497180938720703,1.3519738912582397,1.3497180938720703,1.3519738912582397,1.3519738912582397,0
2021-04-30 19:40:00+01:00,1.3522019386291504,1.3553236722946167,1.3522019386291504,1.3546291589736938,1.3546291589736938,1075200
2021-04-30 19:45:00+01:00,1.3562430143356323,1.3562430143356323,1.3527854681015015,1.3543272018432617,1.3543272018432617,643328
2021-04-30 19:50:00+01:00,1.3549479246139526,1.3549479246139526,1.3523454666137695,1.353796124458313,1.353796124458313,0
2021-04-30 19:55:00+01:00,1.355211853981018,1.3562809228897095,1.354589581489563,1.354589581489563,1.354589581489563,380672
2021-04-30 20:00:00+01:00,1.3553564548492432,1.355550765991211,1.3519660234451294,1.355550765991211,1.355550765991211,0
2021-04-30 20:05:00+01:00,1.3560444116592407,1.3589990139007568,1.3560444116592407,1.3589990139007568,1.3589990139007568,0
2021-04-30 20:10:00+01:00,1.3567728996276855,1.3589494228363037,1.3559519052505493,1.3559519052505493,1.3559519052505493,0
2021-04-30 20:15:00+01:00,1.3566932678222656,1.357338786125183,1.355662226676941,1.355662226676941,1.355662226676941,0
2021-04-30 20:20:00+01:00,1.353506088256836,1.3537654876708984,1.3524372577667236,1.3524372577667236,1.3524372577667236,0
2021-04-30 20:25:00+01:00,1.3535350561141968,1.3553979396820068,1.3534150123596191,1.3534150123596191,1.3534150123596191,169216
2021-04-30 20:30:00+01:00,1.3537229299545288,1.3550561666488647,1.3537229299545288,1.3537501096725464,1.3537501096725464,0
2021-04-30 20:35:00+01:00,1.3528919219970703,1.3573484420776367,1.3528919219970703,1.3570866584777832,1.3570866584777832,741632
2021-04-30 20:40:00+01:00,1.3572089672088623,1.3576725721359253,1.356717586517334,1.356717586517334,1.356717586517334,0
2021-04-30 20:45:00+01:00,1.356905221939087,1.3582795858383179,1.3567415475845337,1.3579670190811157,1.3579670190811157,0
2021-04-30 20:50:00+01:00,1.3585737943649292,1.3585737943649292,1.354844331741333,1.356747031211853,1.356747031211853,0
2021-04-30 20:55:00+01:00,1.3549811840057373,1.3570605516433716,1.3548725843429565,1.3570605516433716,1.3570605516433716,0
2021-04-30 21:00:00+01:00,1.3570369482040405,1.3570369482040405,1.3546537160873413,1.3546537160873413,1.3546537160873413,0
2021-04-30 21:05:00+01:00,1.3527870178222656,1.3527870178222656,1.343222737312317,1.346698522567749,1.346698522567749,0
2021-04-30 21:10:00+01:00,1.3475463390350342,1.3521993160247803,1.3475463390350342,1.3512845039367676,1.3512845039367676,0
2021-04-30 21:15:00+01:00,1.3531293869018555,1.3538776636123657,1.3518661260604858,1.3522759675979614,1.3522759675979614,0
2021-04-30 21:20:00+01:00,1.3485746383666992,1.3509224653244019,1.3485746383666992,1.3486589193344116,1.3486589193344116,0
2021-04-30 21:25:00+01:00,1.3462893962860107,1.3462893962860107,1.3413480520248413,1.3431028127670288,1.3431028127670288,0
2021-04-30 21:30:00+01:00,1.3443083763122559,1.3470258712768555,1.3443083763122559,1.3470228910446167,1.3470228910446167,0
2021-04-30 21:35:00+01:00,1.3464258909225464,1.3486584424972534,1.3464258909225464,1.3468784093856812,1.3468784093856812,0
2021-04-30 21:40:00+01:00,1.348148226737976,1.348148226737976,1.3470326662063599,1.3472199440002441,1.3472199440002441,0
2021-04-30 21:45:00+01:00,1.3475487232208252,1.3475487232208252,1.3456661701202393,1.3462518453598022,1.3462518453598022,0
2021-04-30 21:50:00+01:00,1.3461886644363403,1.3462740182876587,1.3451577425003052,1.3456331491470337,1.3456331491470337,0
2021-04-30 21:55:00+01:00,1.3444256782531738,1.3456768989562988,1.3433525562286377,1.3456768989562988,1.3456768989562988,0
2021-04-30 22:00:00+01:00,1.346052646636963,1.346052646636963,1.342347502708435,1.342347502708435,1.342347502708435,0
2021-04-30 22:05:00+01:00,1.342334508895874,1.3433125019073486,1.342334508895874,1.3431984186172485,1.3431984186172485,0
2021-04-30 22:10:00+01:00,1.3428922891616821,1.3428922891616821,1.340137004852295,1.341207504272461,1.341207504272461,0
2021-04-30 22:15:00+01:00,1.3420733213424683,1.3424656391143799,1.3406181335449219,1.3424656391143799,1.3424656391143799,0
2021-04-30 22:20:00+01:00,1.3425719738006592,1.3442898988723755,1.3417150974273682,1.3417150974273682,1.3417150974273682,0
2021-04-30 22:25:00+01:00,1.3435369729995728,1.3435369729995728,1.3396689891815186,1.3397992849349976,1.3397992849349976,0
2021-04-30 22:30:00+01:00,1.341300129890442,1.345618724822998,1.3411662578582764,1.3449664115905762,1.3449664115905762,3532800
2021-04-30 22:35:00+01:00,1.3451365232467651,1.3471665382385254,1.3451365232467651,1.3471665382385254,1.3471665382385254,3241728
2021-04-30 22:40:00+01:00,1.3464699983596802,1.3475810289382935,1.3464699983596802,1.3475810289382935,1.3475810289382935,784640
2021-04-30 22:45:00+01:00,1.3472501039505005,1.3479015827178955,1.3460121154785156,1.3479015827178955,1.3479015827178955,0
2021-04-30 22:50:00+01:00,1.3486878871917725,1.3486878871917725,1.344551920890808,1.346402883529663,1.346402883529663,0
2021-04-30 22:55:00+01:00,1.3465394973754883,1.34745192527771,1.3465394973754883,1.347198724746704,1.347198724746704,1482240
2021-04-30 23:00:00+01:00,1.3481053113937378,1.3481053113937378,1.345744013786316,1.3473553657531738,1.3473553657531738,0
