date,open,high,low,close
1620505500000.0,1.6003,1.6043,1.5951,1.6019
1620505800000.0,1.602,1.6095,1.6001,1.6069
1620506100000.0,1.6069,1.618,1.6063,1.616
1620506400000.0,1.6163,1.617,1.6089,1.6093
1620506700000.0,1.6093,1.6152,1.6092,1.6117
1620507000000.0,1.6117,1.6137,1.6052,1.6052
1620507300000.0,1.6052,1.6147,1.6052,1.6118
1620507600000.0,1.6119,1.6143,1.607,1.6102
1620507900000.0,1.6103,1.6121,1.6074,1.6108
1620508200000.0,1.6108,1.6134,1.6096,1.6103
1620508500000.0,1.6102,1.6104,1.6024,1.6025
1620508800000.0,1.6026,1.6042,1.5982,1.6036
1620509100000.0,1.6035,1.6047,1.6,1.6039
1620509400000.0,1.6038,1.6077,1.6025,1.6067
1620509700000.0,1.6068,1.6082,1.6025,1.6037
1620510000000.0,1.6037,1.6038,1.5992,1.5999
1620510300000.0,1.5999,1.6023,1.5978,1.5995
1620510600000.0,1.5996,1.6011,1.5942,1.5981
1620510900000.0,1.5981,1.6029,1.5981,1.6028
1620511200000.0,1.6029,1.6043,1.5975,1.5986
1620511500000.0,1.5986,1.599,1.5958,1.5972
1620511800000.0,1.5971,1.5972,1.585,1.588
1620512100000.0,1.5879,1.5973,1.587,1.5966
1620512400000.0,1.5966,1.6035,1.5952,1.6031
1620512700000.0,1.603,1.6196,1.6007,1.6196
1620513000000.0,1.6195,1.625,1.6122,1.6122
1620513300000.0,1.6123,1.6224,1.6078,1.6097
1620513600000.0,1.6098,1.6436,1.6089,1.6427
1620513900000.0,1.6427,1.6496,1.636,1.636
1620514200000.0,1.6362,1.6439,1.6339,1.6363
1620514500000.0,1.6363,1.637,1.6222,1.6263
1620514800000.0,1.626,1.6275,1.6185,1.6217
1620515100000.0,1.6216,1.625,1.6163,1.6188
1620515400000.0,1.6188,1.6227,1.613,1.6141
1620515700000.0,1.6142,1.6216,1.6111,1.6128
1620516000000.0,1.6127,1.6165,1.61,1.6112
1620516300000.0,1.6117,1.615,1.6106,1.611
1620516600000.0,1.611,1.615,1.6104,1.6124
1620516900000.0,1.6123,1.6187,1.6078,1.6173
1620517200000.0,1.6173,1.6184,1.6103,1.6118
1620517500000.0,1.6118,1.6165,1.6117,1.615
1620517800000.0,1.615,1.6187,1.6135,1.6179
1620518100000.0,1.6178,1.6219,1.6156,1.6211
1620518400000.0,1.6206,1.6218,1.6125,1.6141
1620518700000.0,1.6144,1.6164,1.6101,1.611
1620519000000.0,1.611,1.6157,1.6095,1.6149
1620519300000.0,1.6149,1.6205,1.6149,1.6204
1620519600000.0,1.6205,1.6211,1.6128,1.6134
1620519900000.0,1.6133,1.6149,1.6102,1.6148
1620520200000.0,1.6149,1.616,1.6111,1.6128
1620520500000.0,1.6129,1.615,1.6113,1.6124
1620520800000.0,1.6124,1.6134,1.608,1.6083
1620521100000.0,1.6084,1.6089,1.6,1.6017
1620521400000.0,1.6016,1.6044,1.5985,1.602
1620521700000.0,1.6019,1.6025,1.5983,1.6001
1620522000000.0,1.6,1.6016,1.5966,1.6013
1620522300000.0,1.6013,1.6068,1.6012,1.6066
1620522600000.0,1.6065,1.608,1.6037,1.6045
1620522900000.0,1.6044,1.6085,1.6013,1.6031
1620523200000.0,1.6031,1.6032,1.598,1.6007
1620523500000.0,1.601,1.6076,1.6001,1.6024
1620523800000.0,1.6024,1.6074,1.6016,1.6036
1620524100000.0,1.6035,1.6075,1.6019,1.6025
1620524400000.0,1.6025,1.6122,1.6022,1.6112
1620524700000.0,1.6112,1.612,1.6077,1.612
1620525000000.0,1.6119,1.613,1.6089,1.6117
1620525300000.0,1.6118,1.614,1.6098,1.6125
1620525600000.0,1.6124,1.6125,1.6088,1.6125
1620525900000.0,1.6124,1.6208,1.6118,1.6207
1620526200000.0,1.6207,1.6268,1.6158,1.624
1620526500000.0,1.6241,1.6247,1.6194,1.6245
1620526800000.0,1.6239,1.6314,1.6239,1.6296
1620527100000.0,1.6296,1.6349,1.6235,1.6348
1620527400000.0,1.6348,1.639,1.6297,1.6336
1620527700000.0,1.6335,1.635,1.629,1.6333
1620528000000.0,1.6336,1.6397,1.6309,1.6384
1620528300000.0,1.6382,1.6456,1.6371,1.6456
1620528600000.0,1.6455,1.6538,1.6427,1.648
1620528900000.0,1.6478,1.6489,1.6376,1.6425
1620529200000.0,1.6426,1.6432,1.6351,1.6407
1620529500000.0,1.6409,1.646,1.6393,1.6459
1620529800000.0,1.6459,1.6479,1.6412,1.6435
1620530100000.0,1.6436,1.6437,1.6294,1.6301
1620530400000.0,1.6302,1.6322,1.6265,1.6294
1620530700000.0,1.6295,1.63,1.623,1.6239
1620531000000.0,1.6242,1.6261,1.6142,1.6148
1620531300000.0,1.6149,1.6224,1.609,1.6223
1620531600000.0,1.6223,1.6224,1.6162,1.6173
1620531900000.0,1.6172,1.6189,1.6141,1.6151
1620532200000.0,1.6151,1.6159,1.6011,1.603
1620532500000.0,1.6029,1.6039,1.5935,1.5943
1620532800000.0,1.5942,1.6198,1.5933,1.6123
1620533100000.0,1.6124,1.6194,1.6068,1.6159
1620533400000.0,1.6157,1.6182,1.5941,1.595
1620533700000.0,1.5951,1.5962,1.5726,1.5832
1620534000000.0,1.5829,1.5973,1.5816,1.5861
1620534300000.0,1.5862,1.5979,1.58,1.5946
1620534600000.0,1.5952,1.602,1.5913,1.5946
1620534900000.0,1.595,1.6,1.5937,1.5986
1620535200000.0,1.5986,1.6091,1.5979,1.6042
1620535500000.0,1.6044,1.6201,1.6044,1.6176
1620535800000.0,1.6175,1.6249,1.614,1.6249
1620536100000.0,1.6248,1.6295,1.6212,1.6285
1620536400000.0,1.6285,1.6397,1.6175,1.6386
1620536700000.0,1.6383,1.65,1.6357,1.6452
1620537000000.0,1.6452,1.6504,1.6409,1.648
1620537300000.0,1.648,1.648,1.6367,1.6404
1620537600000.0,1.6405,1.6422,1.6379,1.639
1620537900000.0,1.6392,1.642,1.6345,1.6377
1620538200000.0,1.6377,1.6445,1.6369,1.6423
1620538500000.0,1.6425,1.6721,1.6425,1.6718
