Datetime,Open,High,Low,Close,Adj Close,Volume
2021-04-01 14:30:00-04:00,669.5,670.4500122070312,669.2899780273438,669.6300048828125,669.6300048828125,0
2021-04-01 14:35:00-04:00,669.6400146484375,670.1599731445312,667.8499755859375,669.010009765625,669.010009765625,225581
2021-04-01 14:40:00-04:00,669.0479736328125,670.25,667.260009765625,670.2496948242188,670.2496948242188,267711
2021-04-01 14:45:00-04:00,670.1099853515625,670.469970703125,668.3220825195312,669.2642211914062,669.2642211914062,219184
2021-04-01 14:50:00-04:00,669.3099975585938,669.4500122070312,668.0,668.0399780273438,668.0399780273438,180464
2021-04-01 14:55:00-04:00,668.0499877929688,668.969970703125,668.0,668.8699951171875,668.8699951171875,149518
2021-04-01 15:00:00-04:00,668.8699951171875,669.0,666.010009765625,666.52001953125,666.52001953125,372354
2021-04-01 15:05:00-04:00,666.6699829101562,666.7059936523438,663.5399780273438,664.9598999023438,664.9598999023438,446247
2021-04-01 15:10:00-04:00,664.9500122070312,665.2000122070312,662.4000244140625,662.5576782226562,662.5576782226562,386794
2021-04-01 15:15:00-04:00,662.6500244140625,663.5889282226562,661.760009765625,662.2000122070312,662.2000122070312,363707
2021-04-01 15:20:00-04:00,662.2000122070312,664.3699951171875,661.510009765625,663.400390625,663.400390625,382689
2021-04-01 15:25:00-04:00,663.47998046875,664.3900146484375,662.2899780273438,663.0499877929688,663.0499877929688,240791
2021-04-01 15:30:00-04:00,663.1400146484375,664.0,662.6500244140625,663.0700073242188,663.0700073242188,310131
2021-04-01 15:35:00-04:00,663.0764770507812,663.25,660.3300170898438,660.52001953125,660.52001953125,432654
2021-04-01 15:40:00-04:00,660.4450073242188,661.6500244140625,659.5499877929688,659.9299926757812,659.9299926757812,409784
2021-04-01 15:45:00-04:00,660.030029296875,661.7999877929688,659.4199829101562,661.3300170898438,661.3300170898438,509614
2021-04-01 15:50:00-04:00,661.4600219726562,662.489990234375,660.6365966796875,662.0999755859375,662.0999755859375,539830
2021-04-01 15:55:00-04:00,662.2000122070312,662.8900146484375,659.8300170898438,661.3300170898438,661.3300170898438,854385
2021-04-05 09:30:00-04:00,705.1300048828125,705.4000244140625,701.2000732421875,703.6900024414062,703.6900024414062,4140877
2021-04-05 09:35:00-04:00,703.0,705.1199951171875,699.5399780273438,699.5399780273438,699.5399780273438,1417770
2021-04-05 09:40:00-04:00,700.0,700.3903198242188,695.9249877929688,696.3599853515625,696.3599853515625,1268385
2021-04-05 09:45:00-04:00,698.0,704.0499877929688,697.7001953125,702.8900146484375,702.8900146484375,1203354
2021-04-05 09:50:00-04:00,700.0,700.3140258789062,698.1500244140625,698.8013916015625,698.8013916015625,774298
2021-04-05 09:55:00-04:00,698.0,698.0599975585938,693.1699829101562,694.876220703125,694.876220703125,779163
2021-04-05 10:00:00-04:00,694.9503784179688,695.7156982421875,691.60009765625,693.4000244140625,693.4000244140625,893099
2021-04-05 10:05:00-04:00,693.8099975585938,693.9000244140625,689.5706176757812,692.3499755859375,692.3499755859375,946939
2021-04-05 10:10:00-04:00,692.3099975585938,694.424072265625,690.1201171875,690.7589721679688,690.7589721679688,763264
2021-04-05 10:15:00-04:00,690.8076171875,695.8699951171875,690.8076171875,695.6099853515625,695.6099853515625,744193
2021-04-05 10:20:00-04:00,695.530029296875,696.8049926757812,694.5399780273438,695.72998046875,695.72998046875,607151
