Datetime,Open,High,Low,Close,Adj Close,Volume
2021-04-01 14:30:00-04:00,122.87000274658203,122.95999908447266,122.8499984741211,122.8949966430664,122.8949966430664,0
2021-04-01 14:35:00-04:00,122.89990234375,122.91000366210938,122.77239990234375,122.79499816894531,122.79499816894531,529311
2021-04-01 14:40:00-04:00,122.7969970703125,122.80000305175781,122.69999694824219,122.74500274658203,122.74500274658203,528231
2021-04-01 14:45:00-04:00,122.73999786376953,122.7699966430664,122.66999816894531,122.72219848632812,122.72219848632812,511585
2021-04-01 14:50:00-04:00,122.72010040283203,122.72989654541016,122.66000366210938,122.70439910888672,122.70439910888672,488478
2021-04-01 14:55:00-04:00,122.70999908447266,122.76000213623047,122.66120147705078,122.67500305175781,122.67500305175781,600370
2021-04-01 15:00:00-04:00,122.67400360107422,122.72000122070312,122.62999725341797,122.6500015258789,122.6500015258789,536185
2021-04-01 15:05:00-04:00,122.6510009765625,122.79000091552734,122.56999969482422,122.78130340576172,122.78130340576172,695251
2021-04-01 15:10:00-04:00,122.77999877929688,122.79000091552734,122.69999694824219,122.73500061035156,122.73500061035156,447997
2021-04-01 15:15:00-04:00,122.7300033569336,122.73999786376953,122.63099670410156,122.66000366210938,122.66000366210938,602822
2021-04-01 15:20:00-04:00,122.65499877929688,122.66999816894531,122.52999877929688,122.6050033569336,122.6050033569336,599725
2021-04-01 15:25:00-04:00,122.60990142822266,122.63999938964844,122.48999786376953,122.52999877929688,122.52999877929688,711657
2021-04-01 15:30:00-04:00,122.5250015258789,122.6500015258789,122.48999786376953,122.59829711914062,122.59829711914062,742006
2021-04-01 15:35:00-04:00,122.58999633789062,122.61820220947266,122.5250015258789,122.58999633789062,122.58999633789062,654682
2021-04-01 15:40:00-04:00,122.58000183105469,122.6500015258789,122.5,122.55000305175781,122.55000305175781,862966
2021-04-01 15:45:00-04:00,122.54000091552734,122.72000122070312,122.52999877929688,122.70030212402344,122.70030212402344,903017
2021-04-01 15:50:00-04:00,122.70999908447266,122.91000366210938,122.70999908447266,122.89679718017578,122.89679718017578,1524406
2021-04-01 15:55:00-04:00,122.9000015258789,123.0,122.80000305175781,123.0,123.0,3046823
